election_year,election_date,public_geography_id,ibz_municipality,ibz_label_french,ibz_label_dutch,ibz_label_german,refnis_match,refnis_code,refnis_parent_code,refnis_label_french,refnis_label_dutch,refnis_label_german,refnis_validity_start,refnis_validity_end,special_bucket,vote_sum_reconciles,bridge_safe_for_first_app_layer,reconciliation_status,method_note
2024,2024-06-09,85007,Chiny,Chiny,Chiny,Chiny,true,85007,85000,Chiny,Chiny,Chiny,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,85009,Etalle,Etalle,Etalle,Etalle,true,85009,85000,Etalle,Etalle,Etalle,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,85011,Florenville,Florenville,Florenville,Florenville,true,85011,85000,Florenville,Florenville,Florenville,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,85024,Meix-Devant-Virton,Meix-Devant-Virton,Meix-Devant-Virton,Meix-Devant-Virton,true,85024,85000,Meix-devant-Virton,Meix-devant-Virton,Meix-devant-Virton,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,85026,Musson,Musson,Musson,Musson,true,85026,85000,Musson,Musson,Musson,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,85034,Saint-Leger,Saint-Léger,Saint-Léger,Saint-Léger,true,85034,85000,Saint-Léger (Virton),Saint-Léger (Virton),Saint-Léger (Virton),01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,85039,Tintigny,Tintigny,Tintigny,Tintigny,true,85039,85000,Tintigny,Tintigny,Tintigny,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,85045,Virton,Virton,Virton,Virton,true,85045,85000,Virton,Virton,Virton,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,85046,Habay,Habay,Habay,Habay,true,85046,85000,Habay,Habay,Habay,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,85047,Rouvroy,Rouvroy,Rouvroy,Rouvroy,true,85047,85000,Rouvroy,Rouvroy,Rouvroy,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,90998,Namur (E5),Namur (E5),Namen (E5),Namur (E5),false,,,,,,,,true,true,false,blocked_special_bucket,IBZ E5 special bucket; not expected to appear as a REFNIS municipality.
2024,2024-06-09,91005,Anhee,Anhée,Anhée,Anhée,true,91005,91000,Anhée,Anhée,Anhée,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91013,Beauraing,Beauraing,Beauraing,Beauraing,true,91013,91000,Beauraing,Beauraing,Beauraing,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91015,Bievre,Bièvre,Bièvre,Bièvre,true,91015,91000,Bièvre,Bièvre,Bièvre,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91030,Ciney,Ciney,Ciney,Ciney,true,91030,91000,Ciney,Ciney,Ciney,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91034,Dinant,Dinant,Dinant,Dinant,true,91034,91000,Dinant,Dinant,Dinant,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91054,Gedinne,Gedinne,Gedinne,Gedinne,true,91054,91000,Gedinne,Gedinne,Gedinne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91059,Hamois,Hamois,Hamois,Hamois,true,91059,91000,Hamois,Hamois,Hamois,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91064,Havelange,Havelange,Havelange,Havelange,true,91064,91000,Havelange,Havelange,Havelange,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91072,Houyet,Houyet,Houyet,Houyet,true,91072,91000,Houyet,Houyet,Houyet,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91103,Onhaye,Onhaye,Onhaye,Onhaye,true,91103,91000,Onhaye,Onhaye,Onhaye,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91114,Rochefort,Rochefort,Rochefort,Rochefort,true,91114,91000,Rochefort,Rochefort,Rochefort,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91120,Somme-Leuze,Somme-Leuze,Somme-Leuze,Somme-Leuze,true,91120,91000,Somme-Leuze,Somme-Leuze,Somme-Leuze,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91141,Yvoir,Yvoir,Yvoir,Yvoir,true,91141,91000,Yvoir,Yvoir,Yvoir,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91142,Hastiere,Hastière,Hastière,Hastière,true,91142,91000,Hastière,Hastière,Hastière,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,91143,Vresse-sur-Semois,Vresse-sur-Semois,Vresse-sur-Semois,Vresse-sur-Semois,true,91143,91000,Vresse-sur-Semois,Vresse-sur-Semois,Vresse-sur-Semois,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92003,Andenne,Andenne,Andenne,Andenne,true,92003,92000,Andenne,Andenne,Andenne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92006,Assesse,Assesse,Assesse,Assesse,true,92006,92000,Assesse,Assesse,Assesse,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92035,Eghezee,Eghezée,Eghezée,Eghezée,true,92035,92000,Eghezée,Eghezée,Eghezée,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92045,Floreffe,Floreffe,Floreffe,Floreffe,true,92045,92000,Floreffe,Floreffe,Floreffe,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92048,Fosses-la-Ville,Fosses-la-Ville,Fosses-la-Ville,Fosses-la-Ville,true,92048,92000,Fosses-la-Ville,Fosses-la-Ville,Fosses-la-Ville,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92054,Gesves,Gesves,Gesves,Gesves,true,92054,92000,Gesves,Gesves,Gesves,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92087,Mettet,Mettet,Mettet,Mettet,true,92087,92000,Mettet,Mettet,Mettet,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92094,Namur,Namur,Namen,Namur,true,92094,92000,Namur,Namen,Namur,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92097,Ohey,Ohey,Ohey,Ohey,true,92097,92000,Ohey,Ohey,Ohey,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92101,Profondeville,Profondeville,Profondeville,Profondeville,true,92101,92000,Profondeville,Profondeville,Profondeville,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92114,Sombreffe,Sombreffe,Sombreffe,Sombreffe,true,92114,92000,Sombreffe,Sombreffe,Sombreffe,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92137,Sambreville,Sambreville,Sambreville,Sambreville,true,92137,92000,Sambreville,Sambreville,Sambreville,01/01/1979,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92138,Fernelmont,Fernelmont,Fernelmont,Fernelmont,true,92138,92000,Fernelmont,Fernelmont,Fernelmont,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92140,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,true,92140,92000,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92141,la Bruyere,La Bruyère,La Bruyère,La Bruyère,true,92141,92000,La Bruyère,La Bruyère,La Bruyère,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,92142,Gembloux,Gembloux,Gembloux,Gembloux,true,92142,92000,Gembloux,Gembloux,Gembloux,01/01/1980,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,93010,Cerfontaine,Cerfontaine,Cerfontaine,Cerfontaine,true,93010,93000,Cerfontaine,Cerfontaine,Cerfontaine,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,93014,Couvin,Couvin,Couvin,Couvin,true,93014,93000,Couvin,Couvin,Couvin,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,93018,Doische,Doische,Doische,Doische,true,93018,93000,Doische,Doische,Doische,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,93022,Florennes,Florennes,Florennes,Florennes,true,93022,93000,Florennes,Florennes,Florennes,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,93056,Philippeville,Philippeville,Philippeville,Philippeville,true,93056,93000,Philippeville,Philippeville,Philippeville,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,93088,Walcourt,Walcourt,Walcourt,Walcourt,true,93088,93000,Walcourt,Walcourt,Walcourt,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,93090,Viroinval,Viroinval,Viroinval,Viroinval,true,93090,93000,Viroinval,Viroinval,Viroinval,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
