election_year,election_date,public_geography_id,municipality,label_french,label_dutch,label_german,party,party_id,list_number,language_group,votes,valid_votes,blank_votes,share,vote_sum_reconciles,special_bucket,bridge_safe,source_scope
2024,2024-06-09,11040,Schoten,Schoten,Schoten,Schoten,DierAnimal,305916,19,Dutch,218,22704,615,0.9602,true,false,true,ibz_municipality_level
2024,2024-06-09,11040,Schoten,Schoten,Schoten,Schoten,Partij BLANCO,305969,20,Dutch,116,22704,615,0.5109,true,false,true,ibz_municipality_level
2024,2024-06-09,11040,Schoten,Schoten,Schoten,Schoten,BELG.UNIE-BUB,303439,21,Dutch,21,22704,615,0.0925,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,VLAAMS BELANG,305802,1,Dutch,4028,12600,446,31.9683,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,open vld,305803,3,Dutch,497,12600,446,3.9444,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,Volt Europa,305966,5,Dutch,27,12600,446,0.2143,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,PVDA,303048,8,Dutch,814,12600,446,6.4603,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,Vooruit,305967,9,Dutch,1167,12600,446,9.2619,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,N-VA,303352,10,Dutch,4245,12600,446,33.6905,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,GROEN,303164,15,Dutch,504,12600,446,4.0,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,CD&V,303356,16,Dutch,973,12600,446,7.7222,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,Voor U,305968,17,Dutch,105,12600,446,0.8333,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,DierAnimal,305916,19,Dutch,164,12600,446,1.3016,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,Partij BLANCO,305969,20,Dutch,62,12600,446,0.4921,true,false,true,ibz_municipality_level
2024,2024-06-09,11044,Stabroek,Stabroek,Stabroek,Stabroek,BELG.UNIE-BUB,303439,21,Dutch,14,12600,446,0.1111,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,VLAAMS BELANG,305802,1,Dutch,1503,6760,226,22.2337,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,open vld,305803,3,Dutch,335,6760,226,4.9556,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,Volt Europa,305966,5,Dutch,18,6760,226,0.2663,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,PVDA,303048,8,Dutch,620,6760,226,9.1716,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,Vooruit,305967,9,Dutch,654,6760,226,9.6746,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,N-VA,303352,10,Dutch,2338,6760,226,34.5858,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,GROEN,303164,15,Dutch,517,6760,226,7.6479,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,CD&V,303356,16,Dutch,640,6760,226,9.4675,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,Voor U,305968,17,Dutch,34,6760,226,0.503,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,DierAnimal,305916,19,Dutch,50,6760,226,0.7396,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,Partij BLANCO,305969,20,Dutch,41,6760,226,0.6065,true,false,true,ibz_municipality_level
2024,2024-06-09,11050,Wijnegem,Wijnegem,Wijnegem,Wijnegem,BELG.UNIE-BUB,303439,21,Dutch,10,6760,226,0.1479,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,VLAAMS BELANG,305802,1,Dutch,1972,8589,253,22.9596,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,open vld,305803,3,Dutch,484,8589,253,5.6351,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,Volt Europa,305966,5,Dutch,28,8589,253,0.326,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,PVDA,303048,8,Dutch,773,8589,253,8.9999,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,Vooruit,305967,9,Dutch,681,8589,253,7.9287,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,N-VA,303352,10,Dutch,3331,8589,253,38.7822,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,GROEN,303164,15,Dutch,515,8589,253,5.996,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,CD&V,303356,16,Dutch,634,8589,253,7.3815,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,Voor U,305968,17,Dutch,41,8589,253,0.4774,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,DierAnimal,305916,19,Dutch,65,8589,253,0.7568,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,Partij BLANCO,305969,20,Dutch,54,8589,253,0.6287,true,false,true,ibz_municipality_level
2024,2024-06-09,11052,Wommelgem,Wommelgem,Wommelgem,Wommelgem,BELG.UNIE-BUB,303439,21,Dutch,11,8589,253,0.1281,true,false,true,ibz_municipality_level
2024,2024-06-09,11053,Wuustwezel,Wuustwezel,Wuustwezel,Wuustwezel,VLAAMS BELANG,305802,1,Dutch,3445,13844,482,24.8844,true,false,true,ibz_municipality_level
2024,2024-06-09,11053,Wuustwezel,Wuustwezel,Wuustwezel,Wuustwezel,open vld,305803,3,Dutch,762,13844,482,5.5042,true,false,true,ibz_municipality_level
2024,2024-06-09,11053,Wuustwezel,Wuustwezel,Wuustwezel,Wuustwezel,Volt Europa,305966,5,Dutch,33,13844,482,0.2384,true,false,true,ibz_municipality_level
2024,2024-06-09,11053,Wuustwezel,Wuustwezel,Wuustwezel,Wuustwezel,PVDA,303048,8,Dutch,668,13844,482,4.8252,true,false,true,ibz_municipality_level
2024,2024-06-09,11053,Wuustwezel,Wuustwezel,Wuustwezel,Wuustwezel,Vooruit,305967,9,Dutch,1073,13844,482,7.7507,true,false,true,ibz_municipality_level
2024,2024-06-09,11053,Wuustwezel,Wuustwezel,Wuustwezel,Wuustwezel,N-VA,303352,10,Dutch,4330,13844,482,31.2771,true,false,true,ibz_municipality_level
2024,2024-06-09,11053,Wuustwezel,Wuustwezel,Wuustwezel,Wuustwezel,GROEN,303164,15,Dutch,526,13844,482,3.7995,true,false,true,ibz_municipality_level
2024,2024-06-09,11053,Wuustwezel,Wuustwezel,Wuustwezel,Wuustwezel,CD&V,303356,16,Dutch,2698,13844,482,19.4886,true,false,true,ibz_municipality_level
