election_year,election_date,bridge_geography_year,public_geography_id,municipality,source_municipality_count,source_geography_ids,merge_group,bridge_status,party,party_ids,votes,valid_votes,blank_votes,share,source_scope,method_note
2024,2024-06-09,2025,11009,Brecht,1,11009,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,1022,20188,676,5.0624,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,11,15071,356,0.073,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,1541,15071,356,10.2249,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,DierAnimal,305916,116,15071,356,0.7697,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,1401,15071,356,9.296,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,6290,15071,356,41.7358,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,1126,15071,356,7.4713,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,85,15071,356,0.564,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,1801,15071,356,11.9501,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,Volt Europa,305966,47,15071,356,0.3119,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,109,15071,356,0.7232,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,1424,15071,356,9.4486,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11013,Edegem,1,11013,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,1120,15071,356,7.4315,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,16,10932,371,0.1464,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,1583,10932,371,14.4804,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,DierAnimal,305916,118,10932,371,1.0794,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,675,10932,371,6.1745,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,3360,10932,371,30.7355,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,613,10932,371,5.6074,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,67,10932,371,0.6129,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,2764,10932,371,25.2836,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,Volt Europa,305966,32,10932,371,0.2927,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,48,10932,371,0.4391,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,1255,10932,371,11.4801,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11016,Essen,1,11016,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,401,10932,371,3.6681,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,5,7651,267,0.0654,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,576,7651,267,7.5284,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,DierAnimal,305916,80,7651,267,1.0456,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,450,7651,267,5.8816,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,2154,7651,267,28.1532,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,884,7651,267,11.554,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,48,7651,267,0.6274,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,1925,7651,267,25.1601,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,Volt Europa,305966,19,7651,267,0.2483,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,40,7651,267,0.5228,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,1154,7651,267,15.083,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11018,Hemiksem,1,11018,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,316,7651,267,4.1302,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,5,5917,80,0.0845,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,699,5917,80,11.8134,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,DierAnimal,305916,45,5917,80,0.7605,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,601,5917,80,10.1572,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,2489,5917,80,42.0652,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,258,5917,80,4.3603,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,40,5917,80,0.676,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,578,5917,80,9.7685,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,Volt Europa,305966,18,5917,80,0.3042,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,27,5917,80,0.4563,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,625,5917,80,10.5628,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11021,Hove,1,11021,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,532,5917,80,8.991,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11022,Kalmthout,1,11022,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,8,12612,343,0.0634,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11022,Kalmthout,1,11022,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,1889,12612,343,14.9778,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,11022,Kalmthout,1,11022,identity_2024_to_2025,identity_2024_to_2025,DierAnimal,305916,97,12612,343,0.7691,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
